143 1701278791 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278792 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278793 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278794 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278795 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278796 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278797 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278798 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278799 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278800 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278801 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278802 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278803 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278804 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278805 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278806 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278807 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278808 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278809 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278810 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278811 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278812 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278813 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278814 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278815 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278816 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278817 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278818 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278819 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278820 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278821 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278822 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278823 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278824 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278825 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278826 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278827 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278828 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278829 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278830 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278831 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278832 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278833 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278834 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278835 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278836 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278837 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278838 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278839 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278840 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278841 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278842 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278843 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278844 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278845 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278846 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278847 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278848 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278849 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278850 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278851 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278857 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278858 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278859 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278860 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278861 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278862 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278863 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278864 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278865 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278866 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278867 6,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278868 6,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278869 6,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278870 6,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278871 6,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278872 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278873 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278874 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278875 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278876 5,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278877 6,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278878 6,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278879 6,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278880 6,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278881 6,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278882 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278883 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278884 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278885 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278886 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278887 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278888 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278889 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278890 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278891 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278892 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278893 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278894 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278895 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278896 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278897 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278898 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278899 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278900 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278901 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278902 4,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278903 4,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278904 4,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278905 4,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278906 4,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278907 8,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278908 8,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278909 8,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278910 8,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278911 8,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278912 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278913 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278914 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278915 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278916 6,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278917 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278918 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278919 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278920 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278921 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278922 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278923 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278924 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278925 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278926 3,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278927 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278928 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278929 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278930 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278931 1,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278937 1,600000 -1,000000 -101,000000 0,000000 0,000000
